"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"CA33 residents ordered to evacuate should do so leave immediately Find your nearest evacuation center and follow","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your firefight","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"Huge gratitude to and units for saving our home and so many others SkirballFire Amazing professionals","0"
"SANTA MONICA UPDATE Fire was in a kitchen on 17th floor SMFD doing mop up LAFD standing by if needed","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Pets are allowed at L A City shelters wit","0"
"CA33 residents ordered to evacuate should do so leave immediately Find your nearest evacuation center and follow","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"EVACUATION ALERT is in effect in parts of CA33 If you are ordered to leave do so immediately Follow","0"
"SANTA MONICA LAFD sending a LF into SaMo providing mutual aid for a structure fire out at 2nd amp Wilshire Blvd NFD","0"
"maybe solid water for firefighting","0"
"As someone living in Southern California have to give a huge shout out and thank you to all the So Cal Firefighters I have","0"
"UCLAWBB and all of the Bruins want to thank the fire fighters and first responders who kept us safe this week We woke up to","0"
"Structure Fire 1121 E 7th St DowntownLA LAFD","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"has always been our favorite shark LosAngeles charity SharkTank LAPD LAFD LAFires","0"
"CalFire Updates Dec 9 SkirballFire 75 RyeFire 65 CreekFire 8","0"
"Update LAFD pulling all FFs out of the building due to structural integrity issues Breaking","0"
"has always been our favorite shark LosAngeles charity SharkTank LAPD LAFD LAFires","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"From today s 7 acre brushfire in El Sereno 12 08 17 LAFD LAFDtalk LAFDAIROPS avgeek","0"
"FIRE CreekFire update off Kagel Canyon Rd north of Lake View Terrace Los Angeles County is now 15 619 acres and 80 contain","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"FIRE CreekFire update off Kagel Canyon Rd north of Lake View Terrace Los Angeles County is now 15 619 acres and 80 contain","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your firefight","0"
"Update from LAFD on CreekFire","0"
"PLEASE RT DO NOT FLY DRONES TO FILM FIRES IT ENDANGERS FIREFIGHTERS AND PREVENTS THEM FROM FIGHTING FIRES ryefire C","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your firefight","0"
"Structure Fire 1121 E 7th St DowntownLA LAFD","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"7TH ST UPDATE LAFD TF9 will handle Remaining units clear arson unit requested","0"
"With heartfelt gratitude and thanks to the FDN and trustees Wallis Annenberg Charles Weingarten Gregory W","0"
"Sending my thoughts and prayers for those affected by the fires in California Please stay safe VenturaCounty VenturaFire","0"
"Structure Fire 1121 E 7th St DowntownLA LAFD","0"
"STRUCTURE FIRE LAFD arriving o 2 at 1121 E 7TH ST 3 story w nothing showing","0"
"After a house fire it s hard to know what to do next Use this checklist to guide you during this difficult time CreekFire","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"STRUCTURE FIRE LAFD en rte somewhere in DTLA area I think didn t hear address","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"The fires in California have been heartbreaking huge thank you to for everything you ve done for our home","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"Praying for California responders Firefighters Pls RT Californiawildfire","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Huge thanks to first responders in LA for a very long but successful week","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Seemed like the right hat choice To all the LAFD LAPD firstresponders a huge THANK YOU for","0"
"Thank you to all of the fire fighters and Sheriff deputies who are fighting to save our City of Ojai You are awesome","0"
"Want to help those in need including kids affected by the wildfires Donate to the SparkofLove Toy Drive Bring a new u","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your firefight","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted vi","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted vi","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"Want to help those in need including kids affected by the wildfires Donate to the SparkofLove Toy Drive Bring a new u","0"
"YEAH We ve raised 70k for the amp So appreciative of our everyday heroes and so happy to support these","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partner agenci","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"Glad to report that all evacuation orders have been lifted for the CreekFire Thank you to and all our partn","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your firefight","0"
"Want to help those in need including kids affected by the wildfires Donate to the SparkofLove Toy Drive Bring a new u","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"residents are left no choice but to advise accident victims who to contact since the City continues","0"
"BEVERLY GROVE Oven fire Blackburn amp Sweetzer LAFD en rte","0"
"Sending my thoughts and prayers for those affected by the fires in California Please stay safe VenturaCounty VenturaFire","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Terrifying drive to set this AM at 530am LosAngelesfire BelAirFire LAFD PrayForCalifornia","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your firefight","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Fores","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"I had to take this cat into the vet today It s paws are burned raw Whiske","0"
"Thanks LAFD Residents appreciate everything you do Mr Feuer it s unf","0"
"STRUCTURE FIRE 219 E 85TH ST LAFD full assignment en rte","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Sending my thoughts and prayers for those affected by the fires in California Please stay safe VenturaCounty","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"Are you gonna sue sagebrush","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your firefight","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"FIRE I m not from California but thank you These scenes have been dreadful and I","0"
"Why are there so many Firefighters LAFD vs FDNY edition","0"
"CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los An","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"FIRE NF Now it s 85 percent","0"
"For the 1st Time LAFD to Deploy Drones in Firefight","0"
"FIRE CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los Angeles Coun","0"
"LAFD CreekFire Update 15 619 Acres 85 Contained All evacuation orders and warnings have been lifted","0"
"CreekFire update N of Lake View Terrace w in Los Angeles City limits the Angeles National Forest amp w in Los An","0"
"Thank you LAFD You must be exhausted wish I could buy you all massages You are real hero s","0"
"City Atty Mike Feuer w LAFD touring SkirballFire damage THANK YOU amp your","0"
"Are the SHeLTErD mAdE Of wOOD","0"
"FIRE FD PIO All you guys deserve a VE","0"
"With heartfelt gratitude and thanks to the FDN and trustees Wallis Annenberg Charles Weingarten Gregory W","0"
"How the fire started no one knows","0"
"Want to help those in need including kids affected by the wildfires Donate to the SparkofLove Toy Drive Bring a new u","0"
"How the fire started no one knows","0"
"Want to help those in need including kids affected by the wildfires Donate to the SparkofLove Toy Drive Bring a new u","0"
"City allows two way traffic on less than 14 wide street with dozens of documented head on collisions near misses","0"
"Want to help those in need including kids affected by the wildfires Donate to the SparkofLove Toy Drive Bring a new u","0"
"A huge thank you to our city leaders and THE best","0"
"Why are there so many Firefighters LAFD vs FDNY edition","0"
"Want to help those in need including kids affected by the wildfires Donate to the SparkofLove Toy Drive Bri","0"
"Incredible sight to see SoCal amp the McRig mobile McDonalds restaurant providing FirstResponders food amp water as w","0"
"Are you returning home after a wildfire Here is some information FD NF","0"
"Are you returning home after a wildfire Here is some information FD NF","0"
"Report fire damage by calling 2 1 1 CreekFire SkirballFire RyeFire","0"
"Day 4 of our LAPD officers providing support to LAFD and residents affected by the fires These were taken by the Hansen Dam","0"
"Since Oct 2 LAFD units responding to 911 on street City calls dangerous have been stuck amp delayed 5 confirmed c","0"
"After a house fire it s hard to know what to do next Use this checklist to guide you during this difficult time CreekFire","0"
"Incredible sight to see SoCal amp the McRig mobile McDonalds restaurant providing FirstResponders food amp water as w","0"
"Get on the train and see art and nature and beauty and be grateful to the brave firefighte","0"
"HUGE shout out to the and all the surrounding fire fighting heroes here in SoCal I know you all are exhausted but ple","0"
"HUGE shout out to the and all the surrounding fire fighting heroes here in SoCal I know you all are exhausted but ple","0"
"How the fire started no one knows","0"
"Good morning ji","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"LAFD Photos Just after 2 PM units responded to the 2500 block of N Soto St in El Sereno to find brush burning uphill durin","0"
"Incredible sight to see SoCal amp the McRig mobile McDonalds restaurant providing FirstResponders food amp water as w","0"
"Report fire damage by calling 2 1 1 CreekFire SkirballFire RyeFire","0"
"The LAFD is made up 100 of amazing hardworking selfless heroes and there aren t enough thank yous in the world","0"
"LA Great turnout Holiday Party Thanks to Mayor Garcetti Lt Gov Newsom AG Becerra amp 11 LA City Councilmembers for support","0"
"STOP","0"
"FIRE CreekFire update off Kagel Canyon Rd north of Lake View Terrace Los Angeles County is now 15 619 acres and 80 contain","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"Praise God","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"LAFD SkirballFire Update 50 Contained 475 Acres Please see below for evacuation information or","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Praying for California responders Medical Staff Nurses Doctors Pls RT","0"
"CreekFire Morning Update Acreage 15 619 amp Containment is 80 Please find info below regarding animal shelters evacuation","0"
"You re far from Philly huh","0"
"How the fire started no one knows","0"
"SgtGarcia Prayers to all our first responders working the fires as well as all those affected LAPD LAFD","0"
"Before and after Thank you lafd including my dad LAFires","0"
"For the 1st Time LAFD to Deploy Drones in Firefight uas uav drone suas","0"
"Report fire damage by calling 2 1 1 CreekFire SkirballFire RyeFire","0"
"Be careful out there Los Angeles Thank you so much","0"
"LAFD SkirballFire Update 50 Contained 475 Acres Please see below for evacuation information or","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Update KNOCKDOWN StructureFire 6 08PM 1248 N ALAMEDA ST Wilmington Corrected Address 40","0"
"StructureFire 5 42PM 1250 N ALAMEDA ST Wilmington Outside","0"
"Today our deployed a drone for the first time to monitor fire progress assess damage to property and detect hot spots","0"
"All I want is for Rivers to be traded and win the Super Bowl with that team while the 7 firefighters fr","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Update Structure Fire KNOCKDOWN 12 09 2017 Update Structure Fire KNOCKDOWN 12 09 2017 via","0"
"Update KNOCKDOWN StructureFire 6 08PM 1248 N ALAMEDA ST Wilmington Corrected Address 40","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Update KNOCKDOWN StructureFire 6 08PM 1248 N ALAMEDA ST Wilmington Corrected Address 40","0"
"LAFD Fire Service Day Open Firehouse Los Angeles Fire Department","0"
"Update Structure Fire KNOCKDOWN 12 09 2017 Update Structure Fire KNOCKDOWN 12 09 2017 via","0"
"Update KNOCKDOWN StructureFire 6 08PM 1248 N ALAMEDA ST Wilmington Corrected Address 40","0"
"lilley Grrreat news Jen We are still praying","0"
"LAFD SkirballFire Update 421 Acres 75 Contained","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Thank you to all of the fire fighters and Sheriff deputies who are fighting to save our City of Ojai You are awesome","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"REMINDER Alerts amp Advisories hard news here while Conversation Inquiries RT amp Photo Sharing at our other account","0"
"Thanks to all the incredible men and women of amp for doing what they can to save lives and homes in SoCal Y","0"
"It s all on Hulu now including season 12 Bummed me out but there is hope","0"
"FIRE CreekFire update off Kagel Canyon Rd north of Lake View Terrace Los Angeles County is now 15 619 acres and 80 contain","0"
"StructureFire 5 42PM 1250 N ALAMEDA ST Wilmington Outside","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"StructureFire 5 42PM 1250 N ALAMEDA ST Wilmington Outside","0"
"Structure Fire 12 09 2017 Structure Fire 12 09 2017 via Alerts Feed StructureFire 5 42PM","0"
"StructureFire 5 42PM 1250 N ALAMEDA ST Wilmington Outside","0"
"The saved our neighborhood and countless others They are incredible THANK YOU YOU ARE OUR HEROES","0"
"Owens hi again guys yesterday was first day i saw no ash in sky in my area grateful calm winds but low no humidity ke","0"
